Violation Location,ADDRNO,STNAMEPRD,STNAME,LONGITUDE,LATITUDE,ADDRDELIV,pre_abbrev,lookup_address,confidence,geocoder,latitude,longitude,original_address,street_address,Unnamed: 0,Issue Date,License Plate Number,License Plate State,License Plate Type,Violation Code,Violation Description,Unit,Vehicle Make,Fine Level 1 Amount,two_inch,date,latitude_real,longitude_real
3910 N KEDZIE,3910,NORTH,KEDZIE,-87.7083007,41.952516,3910 NORTH KEDZIE AVENUE,N,3910 N KEDZIE,,,,,,,148377,1/31/2002 13:25,B473433,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,17,NISS,25,TRUE,1/31/2002 13:25,41.952516,-87.7083007
3908 N KEDZIE,3908,NORTH,KEDZIE,-87.7083031,41.9524261,3908 NORTH KEDZIE AVENUE,N,3908 N KEDZIE,,,,,,,148378,1/31/2002 13:26,1254272,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,17,PONT,25,TRUE,1/31/2002 13:26,41.9524261,-87.7083031
3906 N KEDZIE,3906,NORTH,KEDZIE,-87.7082763,41.9523432,3906 NORTH KEDZIE AVENUE,N,3906 N KEDZIE,,,,,,,148379,1/31/2002 13:30,YD390,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,17,TOYT,25,TRUE,1/31/2002 13:30,41.9523432,-87.7082763
5630 S KING DR,,,,,,,,,0.845,dstk,41.79244,-87.615996,5630 S KING DR,5630 S King Dr,164526,3/2/2002 17:36,Y554525,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,2,CHEV,25,TRUE,3/2/2002 17:36,41.79244,-87.615996
5634 S KING DRIVE,,,,,,,,,0.839,dstk,41.792365,-87.615994,5634 S KING DRIVE,5634 S King Dr,164527,3/2/2002 17:35,1429789,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,2,MERC,25,TRUE,3/2/2002 17:35,41.792365,-87.615994
5704 S KING DRIVE,,,,,,,,,0.839,dstk,41.791102,-87.615962,5704 S KING DRIVE,5704 S King Dr,164528,3/2/2002 17:42,ZCM846,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,2,CHEV,25,TRUE,3/2/2002 17:42,41.791102,-87.615962
610 E PERSHING,,,,,,,,,0.775,dstk,41.823968,-87.612412,610 E PERSHING,610 E Pershing Rd,164831,3/2/2002 19:05,D466722,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,2,VOLK,25,TRUE,3/2/2002 19:05,41.823968,-87.612412
5720 S KING DRIVE,,,,,,,,,0.839,dstk,41.790833,-87.615957,5720 S KING DRIVE,5720 S King Dr,165678,3/26/2002 7:58,VGN941,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,2,OTHR,25,TRUE,3/26/2002 7:58,41.790833,-87.615957
5726 S KING DRIVE,,,,,,,,,0.839,dstk,41.790732,-87.615953,5726 S KING DRIVE,5726 S King Dr,165679,3/26/2002 8:03,YV4530,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,2,NISS,25,TRUE,3/26/2002 8:03,41.790732,-87.615953
5726 S KING DRIVE,,,,,,,,,0.839,dstk,41.790732,-87.615953,5726 S KING DRIVE,5726 S King Dr,165680,3/26/2002 8:05,J609025,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,2,DODG,25,TRUE,3/26/2002 8:05,41.790732,-87.615953
5726 S KING DRIVE,,,,,,,,,0.839,dstk,41.790732,-87.615953,5726 S KING DRIVE,5726 S King Dr,3128474,3/2/2002 17:54,1311239,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,2,CHEV,25,TRUE,3/2/2002 17:54,41.790732,-87.615953
5740 S KING DRIVE,,,,,,,,,0.839,dstk,41.790496,-87.615949,5740 S KING DRIVE,5740 S King Dr,165681,3/26/2002 8:06,2117244,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,2,HOND,25,TRUE,3/26/2002 8:06,41.790496,-87.615949
5740 S KING DRIVE,,,,,,,,,0.839,dstk,41.790496,-87.615949,5740 S KING DRIVE,5740 S King Dr,2926858,3/2/2002 18:08,T784300,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,2,CHEV,25,TRUE,3/2/2002 18:08,41.790496,-87.615949
5750 S KING DRIVE,,,,,,,,,0.839,dstk,41.790328,-87.615946,5750 S KING DRIVE,5750 S King Dr,165682,3/26/2002 8:10,NJS572,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,2,CHEV,25,TRUE,3/26/2002 8:10,41.790328,-87.615946
5810 S KING DRIVE,,,,,,,,,0.839,dstk,41.789353,-87.615847,5810 S KING DRIVE,5810 S King Dr,165683,3/26/2002 8:15,2754787,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,2,PONT,25,TRUE,3/26/2002 8:15,41.789353,-87.615847
5716 S KING DRIVE,,,,,,,,,0.839,dstk,41.7909,-87.615958,5716 S KING DRIVE,5716 S King Dr,165684,3/26/2002 8:20,2711926,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,2,DODG,25,TRUE,3/26/2002 8:20,41.7909,-87.615958
631 E PERSHING,,,,,,,,,0.775,dstk,41.823823,-87.611845,631 E PERSHING,631 E Pershing Rd,165845,2/1/2002 11:55,1315016,IL,TRK,964070,SNOW ROUTE: 2' OF SNOW OR MORE,2,CHEV,25,TRUE,2/1/2002 11:55,41.823823,-87.611845
310 E 43RD,,,,,,,,,0.74,dstk,41.816668,-87.61937,310 E 43RD,310 E 43rd St,165936,1/31/2002 17:10,C331923,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,2,CHEV,25,TRUE,1/31/2002 17:10,41.816668,-87.61937
301 E 43RD,301,EAST,43RD,-87.6195066,41.8163887,301 EAST 43RD STREET,E,301 E 43RD,,,,,,,165937,1/31/2002 17:15,F655766,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,2,PONT,25,TRUE,1/31/2002 17:15,41.8163887,-87.6195066
5140 S KING DR,,,,,,,,,0.845,dstk,41.801367,-87.616215,5140 S KING DR,5140 S King Dr,165955,1/31/2002 11:10,Y566999,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,2,OTHR,25,TRUE,1/31/2002 11:10,41.801367,-87.616215
5740 S COTTAGE GR,,,,,,,,,0.71,GoogleV3,41.7902167,-87.6061368,5740 S COTTAGE GR,"5740 S Cottage Grove Ave, Chicago, IL 60637, USA",165962,1/31/2002 11:40,Y103259,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,2,CHEV,25,TRUE,1/31/2002 11:40,41.7902167,-87.6061368
414 E 39 ST,,,,,,,,,0.808,dstk,41.82393,-87.615357,414 E 39 ST,414 E 39th St,167780,3/2/2002 7:30,CXH299,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,2,DODG,25,TRUE,3/2/2002 7:30,41.82393,-87.615357
416 E 39 ST,,,,,,,,,0.808,dstk,41.823931,-87.61534,416 E 39 ST,416 E 39th St,167781,3/2/2002 7:32,736HJ,IL,TRK,964070,SNOW ROUTE: 2' OF SNOW OR MORE,2,GMC,25,TRUE,3/2/2002 7:32,41.823931,-87.61534
606 E 39 ST,,,,,,,,,0.808,dstk,41.823967,-87.612497,606 E 39 ST,606 E 39th St,167782,3/3/2002 3:41,1363057,IL,TMP,964070,SNOW ROUTE: 2' OF SNOW OR MORE,2,FORD,25,TRUE,3/3/2002 3:41,41.823967,-87.612497
500 E 39 ST,,,,,,,,,0.808,dstk,41.823868,-87.614363,500 E 39 ST,500 E 39th St,167783,3/2/2002 3:45,T137348,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,2,TOYT,25,TRUE,3/2/2002 3:45,41.823868,-87.614363
670 E 39TH,,,,,,,,,0.74,dstk,41.823985,-87.611001,670 E 39TH,670 E 39th St,168073,3/3/2002 3:35,,IL,VIN,964070,SNOW ROUTE: 2' OF SNOW OR MORE,2,MERC,25,TRUE,3/3/2002 3:35,41.823985,-87.611001
4215 W DIVISION,,,,,,,,,0.775,dstk,41.90251,-87.731484,4215 W DIVISION,4215 W Division St,171087,3/2/2002 21:48,T469944,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,10,TOYT,25,TRUE,3/2/2002 21:48,41.90251,-87.731484
3643 W 26 STREET,,,,,,,,,0.789,dstk,41.844288,-87.716178,3643 W 26 STREET,3643 W 26th St,171158,3/3/2002 1:30,Y161802,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,10,FORD,25,TRUE,3/3/2002 1:30,41.844288,-87.716178
3625 W 26 STREET,,,,,,,,,0.789,dstk,41.844293,-87.715794,3625 W 26 STREET,3625 W 26th St,171159,3/3/2002 1:42,,IL,VIN,964070,SNOW ROUTE: 2' OF SNOW OR MORE,10,CHEV,25,TRUE,3/3/2002 1:42,41.844293,-87.715794
3621 W 26 STREET,,,,,,,,,0.789,dstk,41.844297,-87.71555,3621 W 26 STREET,3621 W 26th St,171162,3/3/2002 1:54,,IL,VIN,964070,SNOW ROUTE: 2' OF SNOW OR MORE,10,PONT,25,TRUE,3/3/2002 1:54,41.844297,-87.71555
3607 W 26 STREET,,,,,,,,,0.789,dstk,41.844305,-87.715045,3607 W 26 STREET,3607 W 26th St,171163,3/3/2002 1:59,T689999,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,10,DODG,25,TRUE,3/3/2002 1:59,41.844305,-87.715045
3607 W 26 STREET,,,,,,,,,0.789,dstk,41.844305,-87.715045,3607 W 26 STREET,3607 W 26th St,171164,3/3/2002 1:59,T689999,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,10,DODG,25,TRUE,3/3/2002 1:59,41.844305,-87.715045
3635 W 26 STREET,,,,,,,,,0.789,dstk,41.84429,-87.716065,3635 W 26 STREET,3635 W 26th St,171165,3/3/2002 3:40,T844679,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,10,MERC,25,TRUE,3/3/2002 3:40,41.84429,-87.716065
1951 W 18TH ST,,,,,,,,,0.808,dstk,41.857601,-87.674603,1951 W 18TH ST,1951 W 18th St,172731,3/3/2002 2:19,2032809,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,12,CHEV,25,TRUE,3/3/2002 2:19,41.857601,-87.674603
2257 W 18TH ST,,,,,,,,,0.808,dstk,41.857513,-87.682061,2257 W 18TH ST,2257 W 18th St,172732,3/3/2002 5:50,ERE262,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,12,OLDS,25,TRUE,3/3/2002 5:50,41.857513,-87.682061
2219 W 18TH ST,,,,,,,,,0.808,dstk,41.857524,-87.681233,2219 W 18TH ST,2219 W 18th St,172733,3/3/2002 5:50,1361640,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,12,FORD,25,TRUE,3/3/2002 5:50,41.857524,-87.681233
2231 W 18TH ST,,,,,,,,,0.808,dstk,41.857521,-87.681579,2231 W 18TH ST,2231 W 18th St,172734,3/3/2002 5:59,1196657,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,12,MERC,25,TRUE,3/3/2002 5:59,41.857521,-87.681579
1007 E 47TH ST,,,,,,,,,0.808,dstk,41.809514,-87.601587,1007 E 47TH ST,1007 E 47th St,182786,3/3/2002 3:30,2253830,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,21,JEEP,25,TRUE,3/3/2002 3:30,41.809514,-87.601587
1007 E 47TH ST,,,,,,,,,0.808,dstk,41.809514,-87.601587,1007 E 47TH ST,1007 E 47th St,182787,3/3/2002 3:30,T976912,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,21,NISS,25,TRUE,3/3/2002 3:30,41.809514,-87.601587
1011 E 47TH ST,,,,,,,,,0.808,dstk,41.809515,-87.601513,1011 E 47TH ST,1011 E 47th St,182788,3/3/2002 3:59,637098L,IL,TRK,964070,SNOW ROUTE: 2' OF SNOW OR MORE,21,GMC,25,TRUE,3/3/2002 3:59,41.809515,-87.601513
7015 N CLARK,7015,NORTH,CLARK,-87.6738178,42.0095222,7015 NORTH CLARK STREET,N,7015 N CLARK,,,,,,,227863,3/28/2002 4:00,2153848,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,24,CHEV,25,TRUE,3/28/2002 4:00,42.0095222,-87.6738178
7123 N CLARK,,,,,,,,,0.75,Bing,42.01218414,-87.67411804,7123 N CLARK,"7123 N Clark St, Chicago, IL 60626, United States",227864,3/28/2002 4:03,WZW367,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,24,JEEP,25,TRUE,3/28/2002 4:03,42.0121841431,-87.674118042
1234 W WASHINGTON,,,,,,,,,0.75,Bing,41.88302502,-87.65801445,1234 W WASHINGTON,"1234 W Washington St, Chicago, IL 60607, United States",232591,3/2/2002 9:11,T366879,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,12,VOLV,25,TRUE,3/2/2002 9:11,41.8830250204,-87.6580144465
1149 W WASHINGTON,,,,,,,,,0.75,Bing,41.88296735,-87.65603632,1149 W WASHINGTON,"1149 W Washington Blvd, Chicago, IL 60607, United States",232592,3/2/2002 9:15,Y119513,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,12,VOLV,25,TRUE,3/2/2002 9:15,41.8829673529,-87.6560363173
918 W WASHINGTON,,,,,,,,,0.75,Bing,41.8831531,-87.65040636,918 W WASHINGTON,"918 W Washington Blvd, Chicago, IL 60607, United States",232593,3/2/2002 9:21,B647841,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,12,LEXU,25,TRUE,3/2/2002 9:21,41.8831530958,-87.6504063606
904 W LAKE,904,WEST,LAKE,-87.6501429,41.885947,904 WEST LAKE STREET,W,904 W LAKE,,,,,,,232594,3/2/2002 9:22,TSV224,MI,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,12,PONT,25,TRUE,3/2/2002 9:22,41.885947,-87.6501429
910 W LAKE,910,WEST,LAKE,-87.6503174,41.885948,910 WEST LAKE STREET,W,910 W LAKE,,,,,,,232595,3/2/2002 9:24,YSX2067,IN,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,12,PONT,25,TRUE,3/2/2002 9:24,41.885948,-87.6503174
912 W LAKE,,,,,,,,,0.756,dstk,41.885691,-87.650241,912 W LAKE,912 W Lake St,232596,3/2/2002 9:20,KECIA72,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,12,MITS,25,TRUE,3/2/2002 9:20,41.885691,-87.650241
928 W LAKE,,,,,,,,,0.756,dstk,41.885604,-87.650975,928 W LAKE,928 W Lake St,232597,3/2/2002 21:26,2155566,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,12,FORD,25,TRUE,3/2/2002 21:26,41.885604,-87.650975
1010 W LAKE,,,,,,,,,0.756,dstk,41.88565,-87.652512,1010 W LAKE,1010 W Lake St,232598,3/2/2002 9:28,EK476,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,12,JEEP,25,TRUE,3/2/2002 9:28,41.88565,-87.652512
1012 W LAKE,,,,,,,,,0.756,dstk,41.885648,-87.652574,1012 W LAKE,1012 W Lake St,232599,3/2/2002 9:29,1443883,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,12,BMW,25,TRUE,3/2/2002 9:29,41.885648,-87.652574
1018 W LAKE,,,,,,,,,0.756,dstk,41.885644,-87.65276,1018 W LAKE,1018 W Lake St,232600,3/2/2002 9:30,J590105,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,12,NISS,25,TRUE,3/2/2002 9:30,41.885644,-87.65276
306 S PULASKI,,,,,,,,,0.772,dstk,41.876857,-87.725613,306 S PULASKI,306 S Pulaski Rd,232861,3/2/2002 23:00,C160710,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,12,CHEV,25,TRUE,3/2/2002 23:00,41.876857,-87.725613
1848 S ASHLAND,1848,SOUTH,ASHLAND,-87.6666778,41.8563444,1848 SOUTH ASHLAND AVENUE,S,1848 S ASHLAND,,,,,,,233026,3/3/2002 12:05,J24249,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,12,FORD,25,TRUE,3/3/2002 12:05,41.8563444,-87.6666778
2014 S ASHLAND,2014,SOUTH,ASHLAND,-87.6663429,41.8545266,2014 SOUTH ASHLAND AVENUE,S,2014 S ASHLAND,,,,,,,233027,3/3/2002 12:25,Y395855,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,12,MERC,25,TRUE,3/3/2002 12:25,41.8545266,-87.6663429
2212 W JACKSON,2212,WEST,JACKSON,-87.6820731,41.8778018,2212 WEST JACKSON BOULEVARD,W,2212 W JACKSON,,,,,,,236618,3/2/2002 18:40,2369098,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,12,DODG,25,TRUE,3/2/2002 18:40,41.8778018,-87.6820731
2212 W JACKSON,2212,WEST,JACKSON,-87.6820731,41.8778018,2212 WEST JACKSON BOULEVARD,W,2212 W JACKSON,,,,,,,236637,3/2/2002 18:41,2914885,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,12,CHEV,25,TRUE,3/2/2002 18:41,41.8778018,-87.6820731
2222 W JACKSON,2222,WEST,JACKSON,-87.6824403,41.8777888,2222 WEST JACKSON BOULEVARD,W,2222 W JACKSON,,,,,,,236619,3/2/2002 18:40,F821089,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,12,CHEV,25,TRUE,3/2/2002 18:40,41.8777888,-87.6824403
2228 W JACKSON,2228,WEST,JACKSON,-87.6826182,41.8777779,2228 WEST JACKSON BOULEVARD,W,2228 W JACKSON,,,,,,,236638,3/2/2002 18:45,T917327,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,12,JEEP,25,TRUE,3/2/2002 18:45,41.8777779,-87.6826182
1019 S RACINE,1019,SOUTH,RACINE,-87.6564623,41.8688098,1019 SOUTH RACINE AVENUE,S,1019 S RACINE,,,,,,,236679,3/2/2002 10:25,C217075,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,12,PLYM,25,TRUE,3/2/2002 10:25,41.8688098,-87.6564623
1019 S RACINE,1019,SOUTH,RACINE,-87.6564623,41.8688098,1019 SOUTH RACINE AVENUE,S,1019 S RACINE,,,,,,,2687221,3/2/2002 10:23,D839255,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,12,HOND,25,TRUE,3/2/2002 10:23,41.8688098,-87.6564623
1017 S RACINE,1017,SOUTH,RACINE,-87.6564749,41.868885,1017 SOUTH RACINE AVENUE,S,1017 S RACINE,,,,,,,236680,3/2/2002 10:26,7408SJ,IL,TRK,964070,SNOW ROUTE: 2' OF SNOW OR MORE,12,FORD,25,TRUE,3/2/2002 10:26,41.868885,-87.6564749
1559 W ROOSEVELT,,,,,,,,,0.778,dstk,41.866782,-87.665765,1559 W ROOSEVELT,1559 W Roosevelt Rd,236682,3/2/2002 15:03,1845580,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,12,CHEV,25,TRUE,3/2/2002 15:03,41.866782,-87.665765
1549 W ROOSEVELT,,,,,,,,,0.778,dstk,41.866783,-87.665661,1549 W ROOSEVELT,1549 W Roosevelt Rd,236683,3/2/2002 15:04,1607067,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,12,CHEV,25,TRUE,3/2/2002 15:04,41.866783,-87.665661
1531 W ROOSEVELT,,,,,,,,,0.778,dstk,41.866785,-87.665345,1531 W ROOSEVELT,1531 W Roosevelt Rd,236684,3/2/2002 15:05,1690316,IL,TMP,964070,SNOW ROUTE: 2' OF SNOW OR MORE,12,CHEV,25,TRUE,3/2/2002 15:05,41.866785,-87.665345
1449 W ROOSEVELT,,,,,,,,,0.778,dstk,41.866821,-87.662697,1449 W ROOSEVELT,1449 W Roosevelt Rd,236685,3/2/2002 15:09,Y343114,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,12,BUIC,25,TRUE,3/2/2002 15:09,41.866821,-87.662697
1443 W ROOSEVELT,1443,WEST,ROOSEVELT,-87.6632811,41.8666327,1443 WEST ROOSEVELT ROAD,W,1443 W ROOSEVELT,,,,,,,236686,3/2/2002 15:10,B583757,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,12,DODG,25,TRUE,3/2/2002 15:10,41.8666327,-87.6632811
1002 W ADAMS,,,,,,,,,0.763,dstk,41.879212,-87.651991,1002 W ADAMS,1002 W Adams St,236687,3/2/2002 3:45,286694,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,12,INFI,25,TRUE,3/2/2002 3:45,41.879212,-87.651991
1004 W ADAMS,,,,,,,,,0.763,dstk,41.879211,-87.652031,1004 W ADAMS,1004 W Adams St,236688,3/2/2002 15:45,T131649,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,12,JEEP,25,TRUE,3/2/2002 15:45,41.879211,-87.652031
1011 W ADAMS,,,,,,,,,0.763,dstk,41.879059,-87.65215,1011 W ADAMS,1011 W Adams St,236689,3/2/2002 15:46,D849956,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,12,LEXU,25,TRUE,3/2/2002 15:46,41.879059,-87.65215
5021 W ADAMS,5021,WEST,ADAMS,-87.7502519,41.8783194,5021 WEST ADAMS STREET,W,5021 W ADAMS,,,,,,,236690,3/2/2002 15:47,B953911,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,12,SAAB,25,TRUE,3/2/2002 15:47,41.8783194,-87.7502519
614 E 79TH ST,,,,,,,,,0.808,dstk,41.751283,-87.609599,614 E 79TH ST,614 E 79th St,253940,3/23/2002 4:30,T967433,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,6,KIA,25,TRUE,3/23/2002 4:30,41.751283,-87.609599
834 E 79TH ST,,,,,,,,,0.808,dstk,41.751376,-87.603914,834 E 79TH ST,834 E 79th St,253941,3/23/2002 4:36,507RGL,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,6,CHEV,25,TRUE,3/23/2002 4:36,41.751376,-87.603914
9011 S COTTAGE GROVE,9011,SOUTH,COTTAGE GROVE,-87.6043909,41.7307705,9011 SOUTH COTTAGE GROVE AVENUE,S,9011 S COTTAGE GROVE,,,,,,,253942,3/23/2002 5:15,1323839,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,6,DODG,25,TRUE,3/23/2002 5:15,41.7307705,-87.6043909
9011 S COTTAGE GROVE,9011,SOUTH,COTTAGE GROVE,-87.6043909,41.7307705,9011 SOUTH COTTAGE GROVE AVENUE,S,9011 S COTTAGE GROVE,,,,,,,2427751,3/23/2002 5:13,1226914,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,6,BUIC,25,TRUE,3/23/2002 5:13,41.7307705,-87.6043909
1462 N MILWAUKEE,1462,NORTH,MILWAUKEE,-87.6746856,41.9083323,1462 NORTH MILWAUKEE AVENUE,N,1462 N MILWAUKEE,,,,,,,257134,3/31/2002 3:15,F741767,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,14,MERC,25,TRUE,3/31/2002 3:15,41.9083323,-87.6746856
1408 N MILWAUKEE,1408,NORTH,MILWAUKEE,-87.6731573,41.9073885,1408 NORTH MILWAUKEE AVENUE,N,1408 N MILWAUKEE,,,,,,,257135,3/31/2002 3:35,T602972,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,14,VOLK,25,TRUE,3/31/2002 3:35,41.9073885,-87.6731573
1370 N MILWAUKEE,1370,NORTH,MILWAUKEE,-87.6719458,41.9065806,1370 NORTH MILWAUKEE AVENUE,N,1370 N MILWAUKEE,,,,,,,257136,3/31/2002 3:40,1366635,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,14,CHEV,25,TRUE,3/31/2002 3:40,41.9065806,-87.6719458
618 W BARRY,618,WEST,BARRY,-87.6451171,41.9380169,618 WEST BARRY AVENUE,W,618 W BARRY,,,,,,,984020,8/16/2002 22:55,3533447,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,23,FORD,25,TRUE,8/16/2002 22:55,41.9380169,-87.6451171
123 N LONG,123,NORTH,LONG,-87.759937,41.8830723,123 NORTH LONG AVENUE,N,123 N LONG,,,,,,,1264420,11/29/2002 6:30,3351541,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,15,BUIC,25,TRUE,11/29/2002 6:30,41.8830723,-87.759937
  5448 BROADWAY,,,,,,,,,0.735,dstk,41.980863,-87.660063,  5448 BROADWAY,5448 N Broadway St,1270459,12/3/2002 9:35,3387332,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,20,CHEV,25,TRUE,12/3/2002 9:35,41.980863,-87.660063
7513 S KING DR,,,,,,,,,0.75,Bing,41.7580884,-87.61505283,7513 S KING DR,"7513 S King Dr, Chicago, IL 60619, United States",1281964,12/26/2002 2:25,3143201,IL,TMP,964070,SNOW ROUTE: 2' OF SNOW OR MORE,6,DODG,25,TRUE,12/26/2002 2:25,41.758088395,-87.6150528342
725 E 79TH,725,EAST,79TH,-87.6066623,41.7510824,725 EAST 79TH STREET,E,725 E 79TH,,,,,,,1281965,12/26/2002 2:45,3491511,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,6,MITS,25,TRUE,12/26/2002 2:45,41.7510824,-87.6066623
540 E 87TH ST,,,,,,,,,0.808,dstk,41.736633,-87.610895,540 E 87TH ST,540 E 87th St,1282012,12/24/2002 23:40,Y10521,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,6,SATR,25,TRUE,12/24/2002 23:40,41.736633,-87.610895
552 E 79TH,,,,,,,,,0.74,dstk,41.751261,-87.61095,552 E 79TH,552 E 79th St,1284030,12/25/2002 3:11,T540939,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,6,SATR,25,TRUE,12/25/2002 3:11,41.751261,-87.61095
7525 S KING DR,,,,,,,,,0.75,Bing,41.75768338,-87.61504412,7525 S KING DR,"7525 S King Dr, Chicago, IL 60619, United States",1284031,12/26/2002 2:18,3172529,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,6,CADI,25,TRUE,12/26/2002 2:18,41.7576833814,-87.615044117
7523 S KING DR,,,,,,,,,0.75,Bing,41.7576561,-87.61473084,7523 S KING DR,"7523 S King Dr, Chicago, IL 60619, United States",1284032,12/26/2002 2:20,2792477,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,6,FORD,25,TRUE,12/26/2002 2:20,41.7576560974,-87.614730835
7519 S KING DR,,,,,,,,,0.75,Bing,41.757804,-87.61473,7519 S KING DR,"7519 S King Dr, Chicago, IL 60619, United States",1284033,12/26/2002 2:22,CGM448,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,6,PONT,25,TRUE,12/26/2002 2:22,41.757804,-87.61473
720 E 79TH ST,,,,,,,,,0.808,dstk,41.751329,-87.606994,720 E 79TH ST,720 E 79th St,1284035,12/26/2002 2:37,3224793,IL,TMP,964070,SNOW ROUTE: 2' OF SNOW OR MORE,6,CADI,25,TRUE,12/26/2002 2:37,41.751329,-87.606994
702 E 79TH ST,,,,,,,,,0.808,dstk,41.751318,-87.607599,702 E 79TH ST,702 E 79th St,1284036,12/26/2002 2:38,Y492790,IL,PAS,964070,SNOW ROUTE: 2' OF SNOW OR MORE,6,DODG,25,TRUE,12/26/2002 2:38,41.751318,-87.607599
