Violation Location,ADDRNO,STNAMEPRD,STNAME,LONGITUDE,LATITUDE,ADDRDELIV,pre_abbrev,lookup_address,confidence,geocoder,latitude,longitude,x,y,original_address,street_address,Unnamed: 0,Issue Date,License Plate Number,License Plate State,License Plate Type,Violation Code,Violation Description,Unit,Vehicle Make,Fine Level 1 Amount,two_inch,date
3011 E 87TH ST,,,,,,,,,0.808,dstk,41.737386,-87.550804,-87.550804,41.737386,3011 E 87TH ST,3011 E 87th St,176666,2/3/2015 18:40,P483187,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,4,FORD,60,TRUE,2/3/2015 18:40
3023 E 87TH ST,,,,,,,,,0.808,dstk,41.737319,-87.550189,-87.550189,41.737319,3023 E 87TH ST,3023 E 87th St,176665,2/3/2015 18:36,108584EN,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,4,NISS,60,TRUE,2/3/2015 18:36
1363 W 111TH,,,,,,,,,0.815,dstk,41.692115,-87.656037,-87.656037,41.692115,1363 W 111TH,1363 W 111th St,176454,2/3/2015 18:29,9722118,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,CHEV,60,TRUE,2/3/2015 18:29
3026 E 87TH ST,,,,,,,,,0.808,dstk,41.737466,-87.550427,-87.550427,41.737466,3026 E 87TH ST,3026 E 87th St,176664,2/3/2015 18:27,V906184,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,4,DODG,60,TRUE,2/3/2015 18:27
1301 W 111TH,1301,WEST,111TH,-87.6547107,41.6920269,1301 WEST 111TH STREET,W,1301 W 111TH,,,,,-87.6547107,41.6920269,,,174751,2/3/2015 18:26,P242427,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,CHEV,60,TRUE,2/3/2015 18:26
3050 E 87TH ST,,,,,,,,,0.808,dstk,41.737476,-87.549736,-87.549736,41.737476,3050 E 87TH ST,3050 E 87th St,176663,2/3/2015 18:23,V792644,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,4,CHEV,60,TRUE,2/3/2015 18:23
3054 E 87TH ST,,,,,,,,,0.808,dstk,41.737477,-87.549682,-87.549682,41.737477,3054 E 87TH ST,3054 E 87th St,176662,2/3/2015 18:21,1082149B,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,4,FORD,60,TRUE,2/3/2015 18:21
1979 W 111TH,1979,WEST,111TH,-87.6714041,41.6916954,1979 WEST 111TH STREET,W,1979 W 111TH,,,,,-87.6714041,41.6916954,,,174749,2/3/2015 18:16,V134124,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,NISS,60,TRUE,2/3/2015 18:16
3058 E 87TH ST,,,,,,,,,0.808,dstk,41.737478,-87.549628,-87.549628,41.737478,3058 E 87TH ST,3058 E 87th St,176661,2/3/2015 18:16,R594250,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,4,HOND,60,TRUE,2/3/2015 18:16
1550 W 95TH ST,,,,,,,,,0.808,dstk,41.721353,-87.661784,-87.661784,41.721353,1550 W 95TH ST,1550 W 95th St,183593,2/3/2015 18:10,V598444,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,CHEV,60,TRUE,2/3/2015 18:10
7137 S ASHLAND,,,,,,,,,0.755,dstk,41.76392,-87.663679,-87.663679,41.76392,7137 S ASHLAND,7137 S Ashland Ave,168059,2/3/2015 18:07,V506375,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,NISS,60,TRUE,2/3/2015 18:07
2243 W 111TH,2243,WEST,111TH,-87.6780024,41.6916591,2243 WEST 111TH STREET,W,2243 W 111TH,,,,,-87.6780024,41.6916591,,,174747,2/3/2015 18:07,F285114,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,BMW,60,TRUE,2/3/2015 18:07
2245 W 111TH,2245,WEST,111TH,-87.67808,41.6916595,2245 WEST 111TH STREET,W,2245 W 111TH,,,,,-87.67808,41.6916595,,,174748,2/3/2015 18:07,S428398,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,TOYT,60,TRUE,2/3/2015 18:07
7139 S ASHLAND,7139,SOUTH,ASHLAND,-87.6634691,41.7637474,7139 SOUTH ASHLAND AVENUE,S,7139 S ASHLAND,,,,,-87.6634691,41.7637474,,,168058,2/3/2015 18:05,V128893,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,NISS,60,TRUE,2/3/2015 18:05
2257 W 111TH,2257,WEST,111TH,-87.6784595,41.691376,2257 WEST 111TH STREET,W,2257 W 111TH,,,,,-87.6784595,41.691376,,,174746,2/3/2015 18:04,1322006,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,FORD,60,TRUE,2/3/2015 18:04
7139 S ASHLAND,7139,SOUTH,ASHLAND,-87.6634691,41.7637474,7139 SOUTH ASHLAND AVENUE,S,7139 S ASHLAND,,,,,-87.6634691,41.7637474,,,2323639,2/3/2015 18:03,S200871,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,CHEV,60,TRUE,2/3/2015 18:03
2261 W 111TH,2261,WEST,111TH,-87.6784767,41.6906033,2261 WEST 111TH PLACE,W,2261 W 111TH,,,,,-87.6784767,41.6906033,,,174744,2/3/2015 17:59,7094563,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,CHEV,60,TRUE,2/3/2015 17:59
2261 W 111TH,2261,WEST,111TH,-87.6786531,41.6914888,2261 WEST 111TH STREET,W,2261 W 111TH,,,,,-87.6786531,41.6914888,,,174744,2/3/2015 17:59,7094563,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,CHEV,60,TRUE,2/3/2015 17:59
2325 W 111TH,,,,,,,,,0.815,dstk,41.691719,-87.67933,-87.67933,41.691719,2325 W 111TH,2325 W 111th St,174743,2/3/2015 17:56,L710068,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,FORD,60,TRUE,2/3/2015 17:56
2355  111TH ST,,,,,,,,,0.815,dstk,41.691707,-87.679828,-87.679828,41.691707,2355  111TH ST,2355 W 111th St,174742,2/3/2015 17:54,S216167,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,FORD,60,TRUE,2/3/2015 17:54
2357 W 111TH ST,,,,,,,,,0.873,dstk,41.691707,-87.679861,-87.679861,41.691707,2357 W 111TH ST,2357 W 111th St,174741,2/3/2015 17:53,V408143,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,TOYT,60,TRUE,2/3/2015 17:53
2359 W 111TH,,,,,,,,,0.815,dstk,41.691706,-87.679894,-87.679894,41.691706,2359 W 111TH,2359 W 111th St,175301,2/3/2015 17:51,V286801,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,TOYT,60,TRUE,2/3/2015 17:51
7620 S ASHLAND,7620,SOUTH,ASHLAND,-87.6638941,41.7551727,7620 SOUTH ASHLAND AVENUE,S,7620 S ASHLAND,,,,,-87.6638941,41.7551727,,,163987,2/3/2015 17:45,CZM650,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,412,KIA,60,TRUE,2/3/2015 17:45
1523 N 79TH,,,,,,,,,0.707,dstk,41.7503,-87.661962,-87.661962,41.7503,1523 N 79TH,1523 W 79th St,164055,2/3/2015 17:32,E303253,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,412,CADI,60,TRUE,2/3/2015 17:32
1557 W 79TH STREET,,,,,,,,,0.789,dstk,41.750293,-87.662845,-87.662845,41.750293,1557 W 79TH STREET,1557 W 79th St,160778,2/3/2015 17:26,795R254,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,412,CHEV,60,TRUE,2/3/2015 17:26
615 W 79TH ST,,,,,,,,,0.808,dstk,41.750705,-87.639758,-87.639758,41.750705,615 W 79TH ST,615 W 79th St,163986,2/3/2015 17:25,R789035,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,412,ACUR,60,TRUE,2/3/2015 17:25
9813 S ASHLAND,,,,,,,,,0.71,GoogleV3,41.6966658,-87.6619644,-87.6619644,41.6966658,9813 S ASHLAND,"9813 S Ashland Ave, Chicago, IL 60643, USA",164034,2/3/2015 17:23,872R185,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,412,DODG,60,TRUE,2/3/2015 17:23
1131 W ADDISON,1131,WEST,ADDISON,-87.6582688,41.9469593,1131 WEST ADDISON STREET,W,1131 W ADDISON,,,,,-87.6582688,41.9469593,,,167322,2/3/2015 17:20,VM8933,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,MAZD,60,TRUE,2/3/2015 17:20
1414 S CALIFORNIA,,,,,,,,,0.766,dstk,41.86213,-87.695856,-87.695856,41.86213,1414 S CALIFORNIA,1414 S California Ave,167210,2/3/2015 17:19,79387KB,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,CHEV,60,TRUE,2/3/2015 17:19
5655 S ASHLAND,,,,,,,,,0.755,dstk,41.791206,-87.66444,-87.66444,41.791206,5655 S ASHLAND,5655 S Ashland Ave,2323638,2/3/2015 17:19,N640560,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,HYUN,60,TRUE,2/3/2015 17:19
1408 S CALIFORNIA,,,,,,,,,0.766,dstk,41.862185,-87.695857,-87.695857,41.862185,1408 S CALIFORNIA,1408 S California Ave,167208,2/3/2015 17:18,H122522,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,TOYT,60,TRUE,2/3/2015 17:18
1412 S CALIFORNIA,,,,,,,,,0.766,dstk,41.862149,-87.695856,-87.695856,41.862149,1412 S CALIFORNIA,1412 S California Ave,167209,2/3/2015 17:18,H427448,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,CHRY,60,TRUE,2/3/2015 17:18
1410 S CALIFORNIA,,,,,,,,,0.766,dstk,41.862167,-87.695857,-87.695857,41.862167,1410 S CALIFORNIA,1410 S California Ave,2323611,2/3/2015 17:18,S240136,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,PONT,60,TRUE,2/3/2015 17:18
5608 S ASHLAND,5608,SOUTH,ASHLAND,-87.6648622,41.7918736,5608 SOUTH ASHLAND AVENUE,S,5608 S ASHLAND,,,,,-87.6648622,41.7918736,,,168057,2/3/2015 17:17,R749610,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,NISS,60,TRUE,2/3/2015 17:17
8012 S COTTAGE GROVE,8012,SOUTH,COTTAGE GROVE,-87.6055508,41.7490068,8012 SOUTH COTTAGE GROVE AVENUE,S,8012 S COTTAGE GROVE,,,,,-87.6055508,41.7490068,,,201772,2/3/2015 17:17,X935992,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,CHRY,60,TRUE,2/3/2015 17:17
1310 W ADDISON,1310,WEST,ADDISON,-87.6621658,41.9473138,1310 WEST ADDISON STREET,W,1310 W ADDISON,,,,,-87.6621658,41.9473138,,,167887,2/3/2015 17:15,LULU38,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,NISS,60,TRUE,2/3/2015 17:15
8016 S COTTAGE GROVE,8016,SOUTH,COTTAGE GROVE,-87.6055517,41.7489236,8016 SOUTH COTTAGE GROVE AVENUE,S,8016 S COTTAGE GROVE,,,,,-87.6055517,41.7489236,,,198923,2/3/2015 17:15,N451228,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,NISS,60,TRUE,2/3/2015 17:15
8022 S COTTAGE GROVE,8022,SOUTH,COTTAGE GROVE,-87.6054528,41.7487074,8022 SOUTH COTTAGE GROVE AVENUE,S,8022 S COTTAGE GROVE,,,,,-87.6054528,41.7487074,,,198924,2/3/2015 17:15,R800551,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,FORD,60,TRUE,2/3/2015 17:15
1406 S CALIFORNIA,,,,,,,,,0.766,dstk,41.862204,-87.695857,-87.695857,41.862204,1406 S CALIFORNIA,1406 S California Ave,167207,2/3/2015 17:14,X497053,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,HOND,60,TRUE,2/3/2015 17:14
1308 W ADDISOIN,,,,,,,,,0.745,dstk,41.947176,-87.661917,-87.661917,41.947176,1308 W ADDISOIN,1308 W Addison St,167886,2/3/2015 17:13,675,IN,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,HOND,60,TRUE,2/3/2015 17:13
1362 S CALIFORNIA,,,,,,,,,0.766,dstk,41.862609,-87.695873,-87.695873,41.862609,1362 S CALIFORNIA,1362 S California Ave,167206,2/3/2015 17:10,V990173,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,FORD,60,TRUE,2/3/2015 17:10
1120 W ADDISON,,,,,,,,,0.772,dstk,41.947169,-87.657738,-87.657738,41.947169,1120 W ADDISON,1120 W Addison St,167885,2/3/2015 17:06,1355939,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,FORD,60,TRUE,2/3/2015 17:06
6401 S KING DR,,,,,,,,,0.845,dstk,41.778422,-87.615581,-87.615581,41.778422,6401 S KING DR,6401 S King Dr,298341,2/3/2015 17:05,E391143,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,PONT,60,TRUE,2/3/2015 17:05
6407 S KING DRIVE,,,,,,,,,0.839,dstk,41.778309,-87.615504,-87.615504,41.778309,6407 S KING DRIVE,6407 S King Dr,296275,2/3/2015 17:03,S929294,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,SATR,60,TRUE,2/3/2015 17:03
6158 S KING DR,,,,,,,,,0.845,dstk,41.782812,-87.615766,-87.615766,41.782812,6158 S KING DR,6158 S King Dr,298212,2/3/2015 17:02,P643873,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,MAZD,60,TRUE,2/3/2015 17:02
6521 S KING DR,,,,,,,,,0.845,dstk,41.77643,-87.615457,-87.615457,41.77643,6521 S KING DR,6521 S King Dr,298343,2/3/2015 17:00,V320530,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,PONT,60,TRUE,2/3/2015 17:00
6429 S KING DR,,,,,,,,,0.845,dstk,41.777893,-87.615495,-87.615495,41.777893,6429 S KING DR,6429 S King Dr,298375,2/3/2015 17:00,45663ZB,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,TOYT,60,TRUE,2/3/2015 17:00
1314 S CALIFORNIA,,,,,,,,,0.766,dstk,41.863505,-87.695903,-87.695903,41.863505,1314 S CALIFORNIA,1314 S California Ave,167204,2/3/2015 16:58,L828808,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,HOND,60,TRUE,2/3/2015 16:58
13163 S CALIFORNIA,,,,,,,,,0.71,GoogleV3,41.7863947,-87.6936046,-87.6936046,41.7863947,13163 S CALIFORNIA,"S California Ave, Chicago, IL, USA",167205,2/3/2015 16:58,R503845,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,NISS,60,TRUE,2/3/2015 16:58
1312 S CALIFORNIA,,,,,,,,,0.766,dstk,41.863542,-87.695904,-87.695904,41.863542,1312 S CALIFORNIA,1312 S California Ave,167203,2/3/2015 16:57,7ABR338,CA,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,MAZD,60,TRUE,2/3/2015 16:57
6523 S KING DRIVE,,,,,,,,,0.839,dstk,41.776413,-87.615457,-87.615457,41.776413,6523 S KING DRIVE,6523 S King Dr,296274,2/3/2015 16:56,V326080,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,DODG,60,TRUE,2/3/2015 16:56
1310 S CALIFORNIA,,,,,,,,,0.766,dstk,41.86358,-87.695905,-87.695905,41.86358,1310 S CALIFORNIA,1310 S California Ave,167202,2/3/2015 16:55,S935655,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,BMW,60,TRUE,2/3/2015 16:55
1308 S CALIFORNIA,,,,,,,,,0.766,dstk,41.863617,-87.695906,-87.695906,41.863617,1308 S CALIFORNIA,1308 S California Ave,167201,2/3/2015 16:54,JGROA1,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,CHEV,60,TRUE,2/3/2015 16:54
6525 S KING DR,,,,,,,,,0.845,dstk,41.776396,-87.615456,-87.615456,41.776396,6525 S KING DR,6525 S King Dr,298374,2/3/2015 16:54,N761787,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,PONT,60,TRUE,2/3/2015 16:54
3721 W 63RD ST,,,,,,,,,0.808,dstk,41.778687,-87.715899,-87.715899,41.778687,3721 W 63RD ST,3721 W 63rd St,163497,2/3/2015 16:51,S926267,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,DODG,60,TRUE,2/3/2015 16:51
10820 S HALSTED,,,,,,,,,0.772,dstk,41.697442,-87.642613,-87.642613,41.697442,10820 S HALSTED,10820 S Halsted St,174740,2/3/2015 16:50,V135534,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,BUIC,60,TRUE,2/3/2015 16:50
1302 S CALIFORNIA,,,,,,,,,0.766,dstk,41.863729,-87.695908,-87.695908,41.863729,1302 S CALIFORNIA,1302 S California Ave,167200,2/3/2015 16:47,GHB1177,PA,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,JEEP,60,TRUE,2/3/2015 16:47
1248 S CALIFORNIA,,,,,,,,,0.766,dstk,41.864737,-87.695932,-87.695932,41.864737,1248 S CALIFORNIA,1248 S California Ave,167198,2/3/2015 16:46,N834228,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,TOYT,60,TRUE,2/3/2015 16:46
2236 S CALIFORNIA,2236,SOUTH,CALIFORNIA,-87.6956068,41.8507977,2236 SOUTH CALIFORNIA AVENUE,S,2236 S CALIFORNIA,,,,,-87.6956068,41.8507977,,,167197,2/3/2015 16:45,14215VB,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,GMC,60,TRUE,2/3/2015 16:45
1232 S CALIFRONIA,,,,,,,,,0.748,dstk,41.865036,-87.695942,-87.695942,41.865036,1232 S CALIFRONIA,1232 S California Ave,167196,2/3/2015 16:43,L941467,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,SATR,60,TRUE,2/3/2015 16:43
10222 S HALSTED,10222,SOUTH,HALSTED,-87.6431774,41.7079816,10222 SOUTH HALSTED STREET,S,10222 S HALSTED,,,,,-87.6431774,41.7079816,,,174739,2/3/2015 16:40,E152436,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,BUIC,60,TRUE,2/3/2015 16:40
2819 W ROOSEVELT RD,,,,,,,,,0.836,dstk,41.866425,-87.696552,-87.696552,41.866425,2819 W ROOSEVELT RD,2819 W Roosevelt Rd,167195,2/3/2015 16:39,V220899,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,CHEV,60,TRUE,2/3/2015 16:39
10250 S HALSTED,,,,,,,,,0.772,dstk,41.707795,-87.642935,-87.642935,41.707795,10250 S HALSTED,10250 S Halsted St,174737,2/3/2015 16:37,N504163,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,LEXU,60,TRUE,2/3/2015 16:37
1311 S KEDZIE,1311,SOUTH,KEDZIE,-87.7054251,41.8641867,1311 SOUTH KEDZIE AVENUE,S,1311 S KEDZIE,,,,,-87.7054251,41.8641867,,,167193,2/3/2015 16:32,L726495,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,NISS,60,TRUE,2/3/2015 16:32
11029 S HALSTED,,,,,,,,,0.772,dstk,41.693653,-87.642344,-87.642344,41.693653,11029 S HALSTED,11029 S Halsted St,174736,2/3/2015 16:30,H463090,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,AUDI,60,TRUE,2/3/2015 16:30
1317 S KEDZIE,,,,,,,,,0.75,dstk,41.864307,-87.705534,-87.705534,41.864307,1317 S KEDZIE,1317 S Kedzie Ave,167192,2/3/2015 16:28,S676816,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,CHEV,60,TRUE,2/3/2015 16:28
10908 S HALSTED,10908,SOUTH,HALSTED,-87.6428083,41.6956284,10908 SOUTH HALSTED STREET,S,10908 S HALSTED,,,,,-87.6428083,41.6956284,,,174735,2/3/2015 16:27,S905299,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,GMC,60,TRUE,2/3/2015 16:27
10812 S HALSTED,10812,SOUTH,HALSTED,-87.6428128,41.6973452,10812 SOUTH HALSTED STREET,S,10812 S HALSTED,,,,,-87.6428128,41.6973452,,,174734,2/3/2015 16:25,L342055,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,JEEP,60,TRUE,2/3/2015 16:25
10830 S HALSTED,10830,SOUTH,HALSTED,-87.6427849,41.6967447,10830 SOUTH HALSTED STREET,S,10830 S HALSTED,,,,,-87.6427849,41.6967447,,,174733,2/3/2015 16:22,L663086,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,DODG,60,TRUE,2/3/2015 16:22
3611 W CERMAK RD,,,,,,,,,0.841,dstk,41.851582,-87.715384,-87.715384,41.851582,3611 W CERMAK RD,3611 W Cermak Rd,167251,2/3/2015 16:18,V762591,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,CHRY,60,TRUE,2/3/2015 16:18
10810 S HALSTED,10810,SOUTH,HALSTED,-87.6428438,41.6974211,10810 SOUTH HALSTED STREET,S,10810 S HALSTED,,,,,-87.6428438,41.6974211,,,174732,2/3/2015 16:18,VAINCP,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,LEXU,60,TRUE,2/3/2015 16:18
3521 W CERMAK RD,,,,,,,,,0.841,dstk,41.851608,-87.713058,-87.713058,41.851608,3521 W CERMAK RD,3521 W Cermak Rd,167183,2/3/2015 16:17,S460714,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,HOND,60,TRUE,2/3/2015 16:17
3625 W CERMAK,,,,,,,,,0.768,dstk,41.851576,-87.716025,-87.716025,41.851576,3625 W CERMAK,3625 W Cermak Rd,167250,2/3/2015 16:15,6352904,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,SATR,60,TRUE,2/3/2015 16:15
3635 W CERMAK RD,,,,,,,,,0.841,dstk,41.851573,-87.716271,-87.716271,41.851573,3635 W CERMAK RD,3635 W Cermak Rd,167182,2/3/2015 16:13,S497168,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,NISS,60,TRUE,2/3/2015 16:13
3641 W CERMAK RD,,,,,,,,,0.841,dstk,41.851571,-87.716353,-87.716353,41.851571,3641 W CERMAK RD,3641 W Cermak Rd,167249,2/3/2015 16:13,R669840,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,DODG,60,TRUE,2/3/2015 16:13
3645 W CERMAK RD,,,,,,,,,0.841,dstk,41.85157,-87.716471,-87.716471,41.85157,3645 W CERMAK RD,3645 W Cermak Rd,167181,2/3/2015 16:12,L862716,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,FORD,60,TRUE,2/3/2015 16:12
3645 W CERMAK,,,,,,,,,0.768,dstk,41.85157,-87.716471,-87.716471,41.85157,3645 W CERMAK,3645 W Cermak Rd,167248,2/3/2015 16:12,S916928,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,OLDS,60,TRUE,2/3/2015 16:12
10810 S HALSTED,10810,SOUTH,HALSTED,-87.6428438,41.6974211,10810 SOUTH HALSTED STREET,S,10810 S HALSTED,,,,,-87.6428438,41.6974211,,,174731,2/3/2015 16:11,V599853,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,CHRY,60,TRUE,2/3/2015 16:11
3653 W CERMAK RD,,,,,,,,,0.841,dstk,41.851569,-87.716597,-87.716597,41.851569,3653 W CERMAK RD,3653 W Cermak Rd,167247,2/3/2015 16:10,R423255,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,BUIC,60,TRUE,2/3/2015 16:10
3651 W CERMAK RD,,,,,,,,,0.841,dstk,41.851569,-87.71657,-87.71657,41.851569,3651 W CERMAK RD,3651 W Cermak Rd,167180,2/3/2015 16:08,K780203,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,CHEV,60,TRUE,2/3/2015 16:08
3655 W CERMAK RD,,,,,,,,,0.841,dstk,41.851568,-87.716624,-87.716624,41.851568,3655 W CERMAK RD,3655 W Cermak Rd,167179,2/3/2015 16:07,9237531,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,PONT,60,TRUE,2/3/2015 16:07
3657 W CERMAK,,,,,,,,,0.768,dstk,41.851568,-87.716652,-87.716652,41.851568,3657 W CERMAK,3657 W Cermak Rd,167246,2/3/2015 16:07,5904628,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,SATR,60,TRUE,2/3/2015 16:07
10810 S HALSTED,10810,SOUTH,HALSTED,-87.6428438,41.6974211,10810 SOUTH HALSTED STREET,S,10810 S HALSTED,,,,,-87.6428438,41.6974211,,,174729,2/3/2015 16:07,L339680,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,DODG,60,TRUE,2/3/2015 16:07
3710 W CERMAK RD,,,,,,,,,0.841,dstk,41.851706,-87.717526,-87.717526,41.851706,3710 W CERMAK RD,3710 W Cermak Rd,167178,2/3/2015 16:05,N934251,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,CHEV,60,TRUE,2/3/2015 16:05
3719 W CERMAK,3719,WEST,CERMAK,-87.7182313,41.851407,3719 WEST CERMAK ROAD,W,3719 W CERMAK,,,,,-87.7182313,41.851407,,,167245,2/3/2015 16:04,V114999,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,NISS,60,TRUE,2/3/2015 16:04
10941 S HALSTED,,,,,,,,,0.772,dstk,41.695255,-87.642397,-87.642397,41.695255,10941 S HALSTED,10941 S Halsted St,174728,2/3/2015 16:03,V743227,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,NISS,60,TRUE,2/3/2015 16:03
3745 W CERMAK,3745,WEST,CERMAK,-87.7192401,41.8513937,3745 WEST CERMAK ROAD,W,3745 W CERMAK,,,,,-87.7192401,41.8513937,,,167243,2/3/2015 16:02,1425018,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,TOYT,60,TRUE,2/3/2015 16:02
3721 W CERMAK,3721,WEST,CERMAK,-87.7183319,41.8514057,3721 WEST CERMAK ROAD,W,3721 W CERMAK,,,,,-87.7183319,41.8514057,,,167244,2/3/2015 16:02,1425018,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,TOYT,60,TRUE,2/3/2015 16:02
10922 S HALSTED,,,,,,,,,0.772,dstk,41.695587,-87.642554,-87.642554,41.695587,10922 S HALSTED,10922 S Halsted St,174727,2/3/2015 16:01,V606371,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,FORD,60,TRUE,2/3/2015 16:01
