,Type,Created Date and Time,X Coordinate,Y Coordinate,Year
3500 N OCTAVIA AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 7:12 PM,1126796,1922520,2016
3700 N PAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 7:11 PM,1121736,1923881,2016
3700 N LOWELL AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 7:09 PM,1146570,1924240,2016
6600 N OKETO AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 7:03 PM,1126057,1943790,2016
2500 W CORTLAND ST,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 7:01 PM,1159373,1912542,2016
6700 N OLIPHANT AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 6:29 PM,1124968,1944202,2016
6600 N NORTHWEST HWY,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 6:28 PM,1125475,1943477,2016
6600 N OKETO AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 6:26 PM,1126057,1943790,2016
5600 N MILWAUKEE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 5:55 PM,1136229,1936861,2016
5600 N MAJOR AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 5:51 PM,1137208,1937248,2016
1800 N WINNEBAGO AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 5:41 PM,1160792,1911938,2016
6100 S EBERHART AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 5:30 PM,1180641,1864488,2016
700 W ALDINE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 5:27 PM,1170784,1922136,2016
700 W ALDINE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 5:26 PM,1170860,1922138,2016
1300 N BELL AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 5:20 PM,1161168,1908647,2016
1300 N BELL AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 5:18 PM,1161169,1908607,2016
3800 N TRIPP AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 5:01 PM,1147322,1924950,2016
1700 W IRVING PARK RD,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 4:56 PM,1164205,1926614,2016
1800 W PRATT BLVD,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 4:53 PM,1162647,1945195,2016
1200 N DEARBORN ST,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 4:52 PM,1175717,1908364,2016
6800 N WOLCOTT AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 4:52 PM,1162383,1945191,2016
6500 N CLARK ST,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 4:50 PM,1164115,1943640,2016
8300 S HOYNE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 4:50 PM,1163814,1849205,2016
1200 S WABASH AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 4:38 PM,1176961,1894947,2016
3700 N BROADWAY ,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 4:21 PM,1170574,1924824,2016
3700 N PINE GROVE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 4:14 PM,1171016,1925087,2016
700 W WAVELAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 4:12 PM,1170766,1924897,2016
6300 S KEDZIE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 4:12 PM,1156137,1862678,2016
6700 N SAUGANASH AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 3:53 PM,1138992,1944818,2016
6200 S AUSTIN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 3:49 PM,1137472,1862813,2016
3400 S ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 3:31 PM,1163731,1882120,2016
1200 W CORNELIA AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 2:54 PM,1167287,1923374,2016
4800 S DAMEN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 2:40 PM,1163833,1872822,2016
500 W 97TH ST,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 2:39 PM,1174214,1840562,2016
2100 W 49TH PL,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 2:38 PM,1162967,1871821,2016
4300 N AUSTIN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 2:03 PM,1135569,1928264,2016
4300 N AUSTIN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 2:03 PM,1135571,1928197,2016
4300 N AUSTIN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 2:02 PM,1135572,1928170,2016
6400 N NEWGARD AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 2:02 PM,1165434,1942894,2016
4300 N AUSTIN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 2:01 PM,1135573,1928130,2016
4300 N AUSTIN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 2:01 PM,1135573,1928116,2016
6000 W MONTROSE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 2:00 PM,1135454,1928631,2016
400 S WELLS ST,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 1:58 PM,1174788,1898467,2016
6000 W MONTROSE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 1:57 PM,1135546,1928633,2016
5100 S ARCHER AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 1:57 PM,1147894,1870353,2016
6000 W MONTROSE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 1:56 PM,1135546,1928633,2016
1500 W 81ST ST,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 1:45 PM,1167584,1851019,2016
1700 N FRANCISCO AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 1:29 PM,1156866,1911296,2016
5800 S NORDICA AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 1:27 PM,1130384,1865117,2016
3700 W DIVERSEY AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 1:12 PM,1151147,1918363,2016
4800 W 47TH ST,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 1:09 PM,1144802,1873030,2016
1800 N CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 1:03 PM,1157415,1912064,2016
1800 N CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 1:02 PM,1157415,1912077,2016
1800 N CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 1:01 PM,1157414,1912089,2016
6700 S CHAPPEL AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 1:00 PM,1191033,1860871,2016
6700 S CHAPPEL AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 12:59 PM,1191033,1860871,2016
2300 W FOSTER AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 12:56 PM,1159831,1934474,2016
3900 N KEDVALE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 12:55 PM,1148148,1925760,2016
2300 N CLYBOURN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 12:46 PM,1165507,1915485,2016
1700 W GLENLAKE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 12:44 PM,1164058,1940682,2016
1800 N CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 12:14 PM,1157414,1912102,2016
6300 N PAULINA ST,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 11:57 AM,1164028,1942210,2016
2600 W THOMAS ST,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 11:55 AM,1158536,1907216,2016
1200 W ERIE ST,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 11:52 AM,1168272,1904505,2016
3000 W BLOOMINGDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 11:48 AM,1155737,1911791,2016
8800 S EMERALD AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 11:31 AM,1172856,1846236,2016
2700 N CLYBOURN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 11:18 AM,1162530,1918596,2016
6400 S DORCHESTER AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 11:09 AM,1186581,1862639,2016
7900 S INDIANA AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 10:35 AM,1178969,1852393,2016
5500 N CENTRAL AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 10:29 AM,1137861,1936592,2016
7900 S CHAMPLAIN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 10:29 AM,1181934,1852768,2016
5500 N CENTRAL AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 10:26 AM,1137860,1936578,2016
7500 W BRYN MAWR AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 10:25 AM,1125101,1936369,2016
7500 W BRYN MAWR AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 10:24 AM,1125414,1936429,2016
100 W SCHILLER ST,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 10:14 AM,1174865,1909735,2016
1500 S BLUE ISLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 10:14 AM,1168211,1892866,2016
1500 S BLUE ISLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 10:14 AM,1168211,1892866,2016
1300 N WELLS ST,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 10:11 AM,1174455,1909482,2016
7700 N ASHLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 10:08 AM,1164297,1951156,2016
7700 N ASHLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 10:08 AM,1164297,1951156,2016
2000 S DAMEN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 9:58 AM,1163354,1890260,2016
1700 W CERMAK RD,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 9:56 AM,1164885,1889450,2016
1400 W HURON ST,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 9:29 AM,1166922,1904797,2016
9500 S JEFFERY AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 9:25 AM,1191172,1842370,2016
900 W LELAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 9:25 AM,1169112,1931403,2016
900 W LELAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 9:25 AM,1169112,1931403,2016
2400 S PRINCETON AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 9:25 AM,1174594,1888269,2016
300 W 24TH ST,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 9:24 AM,1174585,1888383,2016
6500 N FRANCISCO AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 9:19 AM,1155818,1943037,2016
900 W LELAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 9:18 AM,1169122,1931403,2016
6500 N FRANCISCO AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 9:17 AM,1155818,1943037,2016
1700 W CERMAK RD,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 9:11 AM,1164971,1889452,2016
2100 N LAPORTE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 9:05 AM,1143050,1913514,2016
2000 S CALUMET AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 9:03 AM,1178829,1890676,2016
7500 S CALUMET AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 8:42 AM,1179775,1855359,2016
3600 W MCLEAN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 8:30 AM,1152047,1913385,2016
8700 S ABERDEEN ST,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 8:29 AM,1170514,1846794,2016
300 N CENTRAL PARK AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 8:07 AM,1152331,1901832,2016
2100 N LAPORTE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 8:04 AM,1143050,1913514,2016
2700 S STATE ST,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 7:57 AM,1176727,1886651,2016
1100 N MASSASOIT AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 7:40 AM,1137816,1906866,2016
3900 W IRVING PARK RD,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 7:17 AM,1149289,1926289,2016
2300 W BELMONT AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 7:16 AM,1160315,1921200,2016
7900 S PHILLIPS AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 7:10 AM,1193902,1852861,2016
5600 N NORDICA AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 6:47 AM,1128679,1936770,2016
1600 W HIGHLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/12/16 4:41 AM,1164347,1942143,2016
5700 S NASHVILLE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/11/16 10:47 PM,1133371,1865780,2016
5500 N KENMORE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/11/16 10:31 PM,1168254,1936813,2016
5700 S NASHVILLE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/11/16 9:59 PM,1133373,1865719,2016
2400 W BLOOMINGDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/11/16 9:44 PM,1160083,1911912,2016
2800 W 63RD ST,Snow - Uncleared Sidewalk or Bike Lane,1/11/16 7:05 PM,1158343,1862738,2016
2800 W 63RD ST,Snow - Uncleared Sidewalk or Bike Lane,1/11/16 7:03 PM,1158343,1862738,2016
6600 S CAMPBELL AVE,Snow - Uncleared Sidewalk or Bike Lane,1/11/16 7:01 PM,1160852,1860546,2016
6600 S CAMPBELL AVE,Snow - Uncleared Sidewalk or Bike Lane,1/11/16 6:57 PM,1160852,1860546,2016
6600 S CAMPBELL AVE,Snow - Uncleared Sidewalk or Bike Lane,1/11/16 6:54 PM,1160852,1860546,2016
3100 S SHIELDS AVE,Snow - Uncleared Sidewalk or Bike Lane,1/11/16 4:57 PM,1174463,1884272,2016
4500 N WOLCOTT AVE,Snow - Uncleared Sidewalk or Bike Lane,1/11/16 4:37 PM,1163003,1930156,2016
4500 N WOLCOTT AVE,Snow - Uncleared Sidewalk or Bike Lane,1/11/16 4:37 PM,1163003,1930143,2016
1500 N ELK GROVE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/11/16 1:32 PM,1163700,1910255,2016
2700 W LE MOYNE ST,Snow - Uncleared Sidewalk or Bike Lane,1/11/16 11:59 AM,1158142,1909865,2016
3500 W ADDISON ST,Snow - Uncleared Sidewalk or Bike Lane,1/11/16 7:53 AM,1151967,1923703,2016
1700 W OLIVE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/10/16 4:49 PM,1163434,1937530,2016
8700 S COTTAGE GROVE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/10/16 12:17 PM,1183083,1847468,2016
8700 S BURLEY AVE,Snow - Uncleared Sidewalk or Bike Lane,1/10/16 12:08 PM,1199180,1847902,2016
6700 S NORMAL BLVD,Snow - Uncleared Sidewalk or Bike Lane,1/10/16 11:55 AM,1174116,1860177,2016
8300 S ESSEX AVE,Snow - Uncleared Sidewalk or Bike Lane,1/10/16 7:01 AM,1194283,1850423,2016
2800 W 63RD ST,Snow - Uncleared Sidewalk or Bike Lane,1/9/16 6:24 PM,1158343,1862738,2016
6600 S CAMPBELL AVE,Snow - Uncleared Sidewalk or Bike Lane,1/9/16 6:21 PM,1160852,1860546,2016
6600 S CAMPBELL AVE,Snow - Uncleared Sidewalk or Bike Lane,1/9/16 6:18 PM,1160852,1860546,2016
6600 S CAMPBELL AVE,Snow - Uncleared Sidewalk or Bike Lane,1/9/16 6:05 PM,1160852,1860546,2016
5200 W AINSLIE ST,Snow - Uncleared Sidewalk or Bike Lane,1/9/16 6:55 AM,1140822,1932088,2016
12800 S ESCANABA AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/16 3:25 PM,1197418,1820612,2016
4500 S COTTAGE GROVE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/16 3:22 PM,1182350,1875348,2016
2600 N DAMEN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/16 2:17 PM,1162532,1917246,2016
1000 W GRANVILLE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/16 2:01 PM,1168503,1941351,2016
600 W GRAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/16 12:40 PM,1171764,1903705,2016
600 W GRAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/16 12:39 PM,1171491,1903698,2016
800 W GRAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/16 12:38 PM,1170892,1903682,2016
800 W GRAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/16 12:36 PM,1170610,1903675,2016
900 W GRAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/16 12:34 PM,1169905,1903659,2016
800 W GRAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/16 12:27 PM,1170610,1903675,2016
0 S HOMAN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/16 12:18 PM,1153729,1899584,2016
1700 N BISSELL ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/16 11:52 AM,1170033,1911579,2016
1100 W GRAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/8/16 11:47 AM,1169014,1903640,2016
2600 W PRATT BLVD,Snow - Uncleared Sidewalk or Bike Lane,1/8/16 11:41 AM,1157758,1945040,2016
2000 N MOZART ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/16 10:23 AM,1156985,1913735,2016
8500 S PULASKI RD,Snow - Uncleared Sidewalk or Bike Lane,1/8/16 9:51 AM,1151222,1847763,2016
8500 S PULASKI RD,Snow - Uncleared Sidewalk or Bike Lane,1/8/16 9:43 AM,1151222,1847763,2016
1400 W ERIE ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/16 9:18 AM,1166330,1904449,2016
1400 W ERIE ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/16 9:17 AM,1166346,1904449,2016
1400 W ERIE ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/16 9:06 AM,1166202,1904445,2016
6800 W RAVEN ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/16 8:45 AM,1129782,1940474,2016
4300 W ADDISON ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/16 8:01 AM,1146658,1923573,2016
600 W 63RD ST,Snow - Uncleared Sidewalk or Bike Lane,1/8/16 3:15 AM,1172824,1863106,2016
3600 W 57TH PL,Snow - Uncleared Sidewalk or Bike Lane,1/8/16 12:44 AM,1152973,1866235,2016
4200 N HAZEL ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 10:36 PM,1169650,1928484,2016
4200 N HAZEL ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 10:34 PM,1169650,1928484,2016
4200 N HAZEL ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 10:31 PM,1169650,1928484,2016
2900 W 64TH ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 10:31 PM,1157815,1862058,2016
4200 N HAZEL ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 10:29 PM,1169650,1928484,2016
4200 N HAZEL ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 10:26 PM,1169650,1928484,2016
4200 N HAZEL ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 10:24 PM,1169650,1928484,2016
4200 N HAZEL ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 10:19 PM,1169650,1928484,2016
2500 S HALSTED ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 9:29 PM,1171400,1887272,2016
2600 S HALSTED ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 9:27 PM,1171406,1886976,2016
6800 N WESTERN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 7:15 PM,1159084,1945081,2016
6600 S CAMPBELL AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 6:24 PM,1160852,1860546,2016
1200 W CABRINI ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 5:24 PM,1168507,1896422,2016
3700 S CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 5:06 PM,1158309,1879879,2016
2000 W LELAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 4:59 PM,1162060,1931212,2016
2200 N NEWLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 4:58 PM,1129717,1913857,2016
5400 N WINTHROP AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 4:48 PM,1167892,1936149,2016
2300 W MOFFAT ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 4:44 PM,1160419,1912195,2016
2300 W MOFFAT ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 4:43 PM,1160465,1912198,2016
2000 N MOZART ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 4:03 PM,1156985,1913735,2016
3800 N NARRAGANSETT AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 3:53 PM,1133031,1924587,2016
7200 S EXCHANGE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 3:48 PM,1194079,1857321,2016
3000 S MILLARD AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 3:19 PM,1152510,1884465,2016
5500 S MICHIGAN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 3:18 PM,1178096,1868461,2016
7200 S DR MARTIN LUTHER KING JR DR,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 2:32 PM,1180155,1857368,2016
4600 N LAMON AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 2:26 PM,1142863,1930453,2016
2500 W WINNEMAC AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 2:23 PM,1158427,1933390,2016
6300 N TALMAN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 2:20 PM,1157508,1942004,2016
1100 E 60TH ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 1:56 PM,1184907,1865458,2016
2600 W GRAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 1:48 PM,1158559,1904218,2016
2600 W GRAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 1:47 PM,1158570,1904212,2016
2600 W GRAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 1:47 PM,1158593,1904200,2016
2600 W GRAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 1:46 PM,1158604,1904194,2016
900 N MILWAUKEE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 1:23 PM,1167342,1906766,2016
2900 N LAWNDALE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 1:12 PM,1151012,1919806,2016
4100 N HERMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 12:29 PM,1164064,1927282,2016
1700 W IRVING PARK RD,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 12:15 PM,1164205,1926614,2016
3700 N ELSTON AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 12:04 PM,1152972,1924814,2016
600 E 50TH PL,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 11:56 AM,1181555,1871678,2016
2800 W DICKENS AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 11:50 AM,1156817,1913921,2016
1600 W ERIE ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 11:28 AM,1165380,1904421,2016
1300 W CHICAGO AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 11:27 AM,1167536,1905479,2016
1300 W CHICAGO AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 11:25 AM,1167536,1905479,2016
1300 W CHICAGO AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 11:25 AM,1167536,1905479,2016
1300 W CHICAGO AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 11:21 AM,1167565,1905480,2016
8300 S ELIZABETH ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 11:16 AM,1169436,1849735,2016
6800 N CALIFORNIA AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 11:06 AM,1156432,1944995,2016
3100 N MILWAUKEE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 10:57 AM,1150081,1920978,2016
3100 N MILWAUKEE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 10:54 AM,1150291,1920808,2016
7800 W ADDISON ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 10:47 AM,1123398,1923023,2016
9600 S LONGWOOD DR,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 10:46 AM,1165591,1841005,2016
4400 N BROADWAY ,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 10:32 AM,1168610,1929575,2016
3900 N KEDVALE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 10:23 AM,1148148,1925748,2016
6500 N CLARK ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 10:10 AM,1164115,1943640,2016
600 N OAKLEY BLVD,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 10:07 AM,1160950,1904506,2016
1500 W AUGUSTA BLVD,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 9:57 AM,1166024,1906761,2016
3800 W CORNELIA AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 9:48 AM,1150439,1923001,2016
2100 N PARKSIDE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 9:38 AM,1138386,1913333,2016
2200 N CENTRAL AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 9:38 AM,1138690,1914100,2016
800 W ROSCOE ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 9:20 AM,1170027,1922778,2016
3600 N KEELER AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 9:03 AM,1147766,1923800,2016
2100 W ERIE ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 8:56 AM,1162281,1904328,2016
2100 N WINCHESTER AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 8:26 AM,1163020,1914010,2016
6900 N RIDGE BLVD,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 8:05 AM,1161377,1946293,2016
2000 W MORSE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 8:03 AM,1161209,1945932,2016
1500 S BLUE ISLAND AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 8:02 AM,1168211,1892866,2016
1900 W BERTEAU AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 7:48 AM,1162840,1927909,2016
1800 W BERTEAU AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 7:47 AM,1163145,1927917,2016
4100 N WOLCOTT AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 7:46 AM,1162928,1927703,2016
4100 N HERMITAGE AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 7:44 AM,1164061,1927362,2016
11700 S WESTERN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 7:27 AM,1162511,1826514,2016
11600 S WESTERN AVE,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 7:22 AM,1162476,1827642,2016
800 N LEAVITT ST,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 6:31 AM,1161586,1905573,2016
400 W ST JAMES PL,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 5:13 AM,1172866,1917242,2016
400 W ST JAMES PL,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 5:12 AM,1172838,1917229,2016
400 W ST JAMES PL,Snow - Uncleared Sidewalk or Bike Lane,1/7/16 5:12 AM,1172838,1917229,2016
